question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,armadillo,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,1,armadillo,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,2,armadillo,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,3,alpaca,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,4,addax,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,5,addax,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,6,armadillo,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,7,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,8,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,9,armadillo,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,10,armadillo,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,11,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,12,antelope,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,13,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,14,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,15,addax,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,16,addax,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,17,addax,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,18,tiger,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q001,A,Animals,19,addax,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,0,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,1,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,2,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,3,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,4,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,5,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,6,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,7,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,8,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,9,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,10,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,11,assistant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,12,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,13,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,14,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,15,architect,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,16,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,17,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,18,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q002,A,Jobs,19,architect,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,0,bengal orange,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,1,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,2,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,3,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,4,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,5,bengal orange,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,6,bansuri,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,7,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,8,blackberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,9,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,10,blackberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,11,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,12,bananas,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,13,blood orange,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,14,boysenberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,15,boysenberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,16,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,17,bannana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,18,banyan,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q003,B,Fruits,19,bannana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,0,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,1,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,2,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,3,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,4,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,5,barnacles,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,6,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,7,bell peppers,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,8,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,9,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,10,beets,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,11,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,12,beets,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,13,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,14,beets,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,15,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,16,tomato,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,17,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,18,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q004,B,Things that are red,19,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,0,cameroon,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,1,cameroon,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,2,cameroon,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,3,cambodia,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,4,costa rica,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,5,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,6,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,7,croatia,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,8,chile,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,9,cape verde,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,10,cameroon,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,11,costa rica,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
Q005,C,Countries,12,costa rica,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p2
