source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,0,aardvark,aardvark,1,0,1,Q001::0
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,1,antelope,antelope,1,1,0,Q001::1
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,2,alpaca,alpaca,1,0,1,Q001::2
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,3,antelope,antelope,1,0,1,Q001::3
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,4,alligator,alligator,1,0,1,Q001::4
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,5,albatross,albatross,1,1,0,Q001::5
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,6,alpaca,alpaca,1,0,1,Q001::6
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,7,aardvark,aardvark,1,0,1,Q001::7
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,8,aligator,aligator,0,0,0,Q001::8
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,9,alpaca,alpaca,1,0,1,Q001::9
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,10,alpaca,alpaca,1,0,1,Q001::10
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,11,antelope,antelope,1,0,1,Q001::11
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,12,alpaca,alpaca,1,0,1,Q001::12
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,13,alpaca,alpaca,1,0,1,Q001::13
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,14,aligator,aligator,0,0,0,Q001::14
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,15,alpaca,alpaca,1,0,1,Q001::15
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,16,aardvark,aardvark,1,0,1,Q001::16
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,17,albatross,albatross,1,0,1,Q001::17
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,18,alligator,alligator,1,0,1,Q001::18
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q001,A,Animals,19,alpaca,alpaca,1,0,1,Q001::19
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,0,accountant,accountant,1,0,1,Q002::0
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,1,accountant,accountant,1,0,1,Q002::1
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,2,accountant,accountant,1,0,1,Q002::2
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,3,accountant,accountant,1,0,1,Q002::3
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,4,accountant,accountant,1,0,1,Q002::4
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,5,accountant,accountant,1,0,1,Q002::5
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,6,accountant,accountant,1,0,1,Q002::6
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,7,accountant,accountant,1,0,1,Q002::7
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,8,accountant,accountant,1,0,1,Q002::8
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,9,accountant,accountant,1,0,1,Q002::9
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,10,accountant,accountant,1,0,1,Q002::10
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,11,accountant,accountant,1,0,1,Q002::11
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,12,accountant,accountant,1,0,1,Q002::12
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,13,accountant,accountant,1,0,1,Q002::13
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,14,accountant,accountant,1,0,1,Q002::14
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,15,accountant,accountant,1,0,1,Q002::15
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,16,accountant,accountant,1,0,1,Q002::16
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,17,accountant,accountant,1,0,1,Q002::17
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,18,accountant,accountant,1,0,1,Q002::18
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q002,A,Jobs,19,accountant,accountant,1,0,1,Q002::19
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,0,banana,banana,1,0,1,Q003::0
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,1,blueberry,blueberry,1,1,0,Q003::1
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,2,banana,banana,1,0,1,Q003::2
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,3,blueberry,blueberry,1,1,0,Q003::3
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,4,banana,banana,1,0,1,Q003::4
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,5,blueberry,blueberry,1,1,0,Q003::5
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,6,blueberry,blueberry,1,1,0,Q003::6
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,7,blueberry,blueberry,1,1,0,Q003::7
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,8,blueberry,blueberry,1,1,0,Q003::8
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,9,blueberry,blueberry,1,1,0,Q003::9
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,10,blueberry,blueberry,1,1,0,Q003::10
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,11,banana,banana,1,0,1,Q003::11
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,12,blueberry,blueberry,1,1,0,Q003::12
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,13,banana,banana,1,0,1,Q003::13
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,14,blueberry,blueberry,1,1,0,Q003::14
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,15,blueberry,blueberry,1,1,0,Q003::15
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,16,blueberry,blueberry,1,1,0,Q003::16
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,17,blueberry,blueberry,1,1,0,Q003::17
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,18,blueberry,blueberry,1,1,0,Q003::18
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q003,B,Fruits,19,banana,banana,1,0,1,Q003::19
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,0,stop sign,stop sign,1,0,1,Q004::0
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,1,baseball bat,baseball bat,0,0,0,Q004::1
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,2,banana,banana,0,0,0,Q004::2
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,3,red balloon,red balloon,0,0,0,Q004::3
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,4,strawberry,strawberry,1,0,1,Q004::4
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,5,banana,banana,0,0,0,Q004::5
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,6,banana,banana,0,0,0,Q004::6
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,7,berry,berry,1,0,1,Q004::7
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,8,blossom,blossom,0,0,0,Q004::8
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,9,banana,banana,0,0,0,Q004::9
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,10,blood,blood,0,0,0,Q004::10
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,11,banana,banana,0,0,0,Q004::11
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,12,bush,bush,0,0,0,Q004::12
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,13,blood-red rose,blood-red rose,1,0,1,Q004::13
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,14,banana,banana,0,0,0,Q004::14
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,15,basketball,basketball,0,0,0,Q004::15
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,16,red light,red light,0,0,0,Q004::16
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,17,banana,banana,0,0,0,Q004::17
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,18,brick,brick,1,1,0,Q004::18
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q004,B,Things that are red,19,banana,banana,0,0,0,Q004::19
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,0,canada,canada,1,1,0,Q005::0
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,1,canada,canada,1,1,0,Q005::1
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,2,canada,canada,1,0,1,Q005::2
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,3,canada,canada,1,1,0,Q005::3
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,4,canada,canada,1,1,0,Q005::4
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,5,canada,canada,1,1,0,Q005::5
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,6,canada,canada,1,1,0,Q005::6
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,7,canada,canada,1,1,0,Q005::7
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,8,canada,canada,1,0,1,Q005::8
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,9,canada,canada,1,1,0,Q005::9
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,10,canada,canada,1,1,0,Q005::10
Part3/outputs/answers_qwen25_7b_T1.5.csv,answers_qwen25_7b_T1.5,Q005,C,Countries,11,canada,canada,1,1,0,Q005::11
