question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,1,antelope,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,2,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,3,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,4,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,5,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,6,alligator,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,7,antelope,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,8,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,9,aligator,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,10,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,11,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,12,alpaca,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,13,antelope,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,14,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,15,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,16,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,17,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,18,alpaca,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q001,A,Animals,19,albatross,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,0,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,1,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,2,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,3,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,4,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,5,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,6,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,7,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
Q002,A,Jobs,8,accountant,qwen2.5:7b,qwen25_7b,0.8,40,crossmodel_qwen_T0.8_p1
