question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,aardvark,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,1,antelope,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,2,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,3,antelope,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,4,alligator,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,5,albatross,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,6,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,7,aardvark,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,8,aligator,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,9,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,10,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,11,antelope,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,12,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,13,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,14,aligator,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,15,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,16,aardvark,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,17,albatross,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,18,alligator,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q001,A,Animals,19,alpaca,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,0,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,1,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,2,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,3,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,4,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,5,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,6,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,7,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,8,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,9,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,10,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,11,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,12,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,13,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,14,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,15,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,16,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,17,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,18,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q002,A,Jobs,19,accountant,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,0,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,1,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,2,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,3,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,4,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,5,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,6,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,7,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,8,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,9,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,10,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,11,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,12,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,13,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,14,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,15,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,16,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,17,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,18,blueberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q003,B,Fruits,19,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q004,B,Things that are red,0,stop sign,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q004,B,Things that are red,1,baseball bat,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q004,B,Things that are red,2,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q004,B,Things that are red,3,red balloon,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q004,B,Things that are red,4,strawberry,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
Q004,B,Things that are red,5,banana,qwen2.5:7b,qwen25_7b,1.5,40,crossmodel_qwen_T1.5_p1
