source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,0,aquatic ape,aquatic ape,0,0,0,Q001::0
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,1,aardvark,aardvark,1,0,1,Q001::1
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,2,aardvark,aardvark,1,1,0,Q001::2
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,3,antelope,antelope,1,0,1,Q001::3
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,4,aardvark,aardvark,1,1,0,Q001::4
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,5,antelope,antelope,1,0,1,Q001::5
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,6,antelope,antelope,1,0,1,Q001::6
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,7,aardvark,aardvark,1,0,1,Q001::7
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,8,aardvark,aardvark,1,1,0,Q001::8
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,9,antelope,antelope,1,0,1,Q001::9
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,10,apes,apes,1,0,1,Q001::10
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,11,aquatic ape,aquatic ape,0,0,0,Q001::11
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,12,antelope,antelope,1,0,1,Q001::12
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,13,antelope,antelope,1,0,1,Q001::13
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,14,albatross,albatross,1,0,1,Q001::14
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,15,aardvark,aardvark,1,0,1,Q001::15
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,16,aardvark,aardvark,1,1,0,Q001::16
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,17,aardvark,aardvark,1,0,1,Q001::17
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,18,antelope,antelope,1,0,1,Q001::18
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q001,A,Animals,19,antelope,antelope,1,0,1,Q001::19
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,0,architect assistant,architect assistant,0,0,0,Q002::0
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,1,architect assistant,architect assistant,0,0,0,Q002::1
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,2,apothecary,apothecary,1,0,1,Q002::2
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,3,actor,actor,1,0,1,Q002::3
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,4,airline pilot,airline pilot,1,0,1,Q002::4
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,5,artist assistant,artist assistant,1,0,1,Q002::5
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,6,apothecary assistant,apothecary assistant,1,0,1,Q002::6
Part3/outputs/answers_mistral_7b.csv,answers_mistral_7b,Q002,A,Jobs,7,artist assistant,artist assistant,1,0,1,Q002::7
