source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,0,albatross,albatross,1,1,0,Q001::0
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,1,antelope,antelope,1,0,1,Q001::1
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,2,albatross,albatross,1,1,0,Q001::2
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,3,albatross,albatross,1,1,0,Q001::3
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,4,albatross,albatross,1,0,1,Q001::4
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,5,albatross,albatross,1,0,1,Q001::5
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,6,alligator,alligator,1,0,1,Q001::6
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,7,antelope,antelope,1,0,1,Q001::7
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,8,albatross,albatross,1,0,1,Q001::8
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,9,aligator,aligator,0,0,0,Q001::9
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,10,albatross,albatross,1,1,0,Q001::10
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,11,albatross,albatross,1,1,0,Q001::11
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,12,alpaca,alpaca,1,1,0,Q001::12
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,13,antelope,antelope,1,0,1,Q001::13
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,14,albatross,albatross,1,1,0,Q001::14
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,15,albatross,albatross,1,0,1,Q001::15
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,16,albatross,albatross,1,0,1,Q001::16
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,17,albatross,albatross,1,0,1,Q001::17
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,18,alpaca,alpaca,1,1,0,Q001::18
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q001,A,Animals,19,albatross,albatross,1,0,1,Q001::19
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,0,accountant,accountant,1,1,0,Q002::0
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,1,accountant,accountant,1,1,0,Q002::1
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,2,accountant,accountant,1,1,0,Q002::2
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,3,accountant,accountant,1,1,0,Q002::3
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,4,accountant,accountant,1,1,0,Q002::4
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,5,accountant,accountant,1,1,0,Q002::5
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,6,accountant,accountant,1,1,0,Q002::6
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,7,accountant,accountant,1,1,0,Q002::7
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,8,accountant,accountant,1,1,0,Q002::8
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,9,accountant,accountant,1,1,0,Q002::9
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,10,accountant,accountant,1,1,0,Q002::10
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,11,accountant,accountant,1,1,0,Q002::11
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,12,accountant,accountant,1,1,0,Q002::12
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,13,accountant,accountant,1,1,0,Q002::13
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,14,accountant,accountant,1,1,0,Q002::14
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,15,accountant,accountant,1,1,0,Q002::15
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,16,accountant,accountant,1,1,0,Q002::16
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,17,accountant,accountant,1,1,0,Q002::17
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,18,accountant,accountant,1,1,0,Q002::18
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q002,A,Jobs,19,accountant,accountant,1,1,0,Q002::19
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,0,blueberry,blueberry,1,1,0,Q003::0
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,1,blueberry,blueberry,1,1,0,Q003::1
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,2,banana,banana,1,0,1,Q003::2
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,3,banana,banana,1,0,1,Q003::3
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,4,blueberry,blueberry,1,1,0,Q003::4
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,5,banana,banana,1,0,1,Q003::5
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,6,blueberry,blueberry,1,1,0,Q003::6
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,7,blueberry,blueberry,1,0,1,Q003::7
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,8,blueberry,blueberry,1,1,0,Q003::8
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,9,banana,banana,1,0,1,Q003::9
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,10,blueberry,blueberry,1,1,0,Q003::10
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,11,blueberry,blueberry,1,1,0,Q003::11
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,12,banana,banana,1,0,1,Q003::12
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,13,blueberry,blueberry,1,1,0,Q003::13
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,14,blueberry,blueberry,1,1,0,Q003::14
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,15,blueberry,blueberry,1,1,0,Q003::15
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,16,blueberry,blueberry,1,1,0,Q003::16
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,17,blueberry,blueberry,1,1,0,Q003::17
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,18,blueberry,blueberry,1,1,0,Q003::18
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q003,B,Fruits,19,blueberry,blueberry,1,1,0,Q003::19
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,0,berry,berry,1,0,1,Q004::0
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,1,banana,banana,0,0,0,Q004::1
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,2,bicycle,bicycle,0,0,0,Q004::2
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,3,banana,banana,0,0,0,Q004::3
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,4,banana,banana,0,0,0,Q004::4
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,5,banana,banana,0,0,0,Q004::5
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,6,banana,banana,0,0,0,Q004::6
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,7,banana,banana,0,0,0,Q004::7
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,8,basketball,basketball,0,0,0,Q004::8
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,9,banana,banana,0,0,0,Q004::9
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,10,red light,red light,0,0,0,Q004::10
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,11,banana,banana,0,0,0,Q004::11
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,12,bottle,bottle,0,0,0,Q004::12
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,13,bottle,bottle,0,0,0,Q004::13
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,14,bicycle,bicycle,0,0,0,Q004::14
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,15,baseball bat,baseball bat,0,0,0,Q004::15
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,16,banana,banana,0,0,0,Q004::16
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,17,red light,red light,0,0,0,Q004::17
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,18,banana,banana,0,0,0,Q004::18
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q004,B,Things that are red,19,berried fruit,berried fruit,0,0,0,Q004::19
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,0,canada,canada,1,1,0,Q005::0
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,1,canada,canada,1,1,0,Q005::1
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,2,canada,canada,1,1,0,Q005::2
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,3,canada,canada,1,1,0,Q005::3
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,4,canada,canada,1,1,0,Q005::4
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,5,canada,canada,1,1,0,Q005::5
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,6,canada,canada,1,1,0,Q005::6
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,7,canada,canada,1,1,0,Q005::7
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,8,canada,canada,1,1,0,Q005::8
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,9,canada,canada,1,1,0,Q005::9
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,10,canada,canada,1,1,0,Q005::10
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,11,canada,canada,1,1,0,Q005::11
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,12,canada,canada,1,1,0,Q005::12
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,13,canada,canada,1,1,0,Q005::13
Part3/outputs/answers_qwen25_7b.csv,answers_qwen25_7b,Q005,C,Countries,14,canada,canada,1,1,0,Q005::14
