question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,1,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,2,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,3,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,4,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,5,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,6,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,7,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,8,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,9,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,10,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,11,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,12,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,13,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,14,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,15,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,16,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,17,alligator,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,18,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q001,A,Animals,19,aardvark,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,0,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,1,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,2,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,3,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,4,assistant accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,5,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,6,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,7,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,8,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,9,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,10,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,11,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,12,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,13,actor,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,14,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,15,assistant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,16,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,17,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,18,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q002,A,Jobs,19,accountant,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,0,bananas,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,1,berry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,2,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,3,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,4,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,5,bananas,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,6,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,7,bannana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,8,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,9,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,10,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,11,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,12,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,13,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,14,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,15,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,16,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,17,blueberry,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,18,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q003,B,Fruits,19,banana,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,0,tomatoes,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,1,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,2,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,3,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,4,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,5,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,6,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,7,bicycle,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,8,bricks,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,9,baby bottle,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,10,apples,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,11,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,12,tomato,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,13,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,14,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,15,brick,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,16,tomato,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,17,apple red,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,18,tomato,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q004,B,Things that are red,19,beet,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,0,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,1,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,2,cameroon,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,3,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,4,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,5,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,6,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,7,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,8,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,9,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,10,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,11,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,12,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,13,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,14,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,15,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,16,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,17,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,18,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q005,C,Countries,19,canada,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q006,C,Board games,0,connect four,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q006,C,Board games,1,chess,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q006,C,Board games,2,checkers,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q006,C,Board games,3,connect four,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q006,C,Board games,4,connect four,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
Q006,C,Board games,5,connect four,llama3.2:3b,llama32_3b,0.8,40,crossmodel_llama_T0.8_p1
