task,model,temperature,sample_idx,prompt_id,raw,answer_norm
day,qwen2.5:7b,0.0,0,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,1,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,2,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,3,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,4,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,5,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,6,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,7,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,8,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,9,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,10,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,11,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,12,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,13,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,14,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,15,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,16,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,17,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,18,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,19,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,20,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,21,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,22,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,23,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,24,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,25,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,26,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,27,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,28,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,29,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,30,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,31,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,32,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,33,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,34,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,35,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,36,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,37,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,38,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,39,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,40,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,41,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,42,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,43,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,44,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,45,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,46,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,47,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,48,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,49,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,50,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,51,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,52,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,53,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,54,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,55,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,56,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,57,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,58,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,59,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,60,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,61,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,62,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,63,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,64,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,65,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,66,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,67,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,68,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,69,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,70,lottery_mapping,wednesday,wednesday
day,qwen2.5:7b,0.0,71,lottery_mapping,wednesday,wednesday
