question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,1,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,2,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,3,alpaca,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,4,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,5,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,6,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,7,antelope,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,8,alpaca,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,9,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,10,alpaca,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,11,alpaca,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,12,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,13,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,14,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,15,alpaca,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,16,aligator,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,17,alpaca,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,18,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q001,A,Animals,19,albatross,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,0,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,1,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,2,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,3,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,4,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,5,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,6,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,7,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,8,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,9,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,10,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,11,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,12,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,13,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,14,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,15,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,16,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,17,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,18,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q002,A,Jobs,19,accountant,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,0,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,1,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,2,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,3,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,4,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,5,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,6,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,7,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,8,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,9,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,10,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,11,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,12,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,13,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,14,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,15,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,16,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,17,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,18,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q003,B,Fruits,19,blueberry,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,0,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,1,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,2,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,3,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,4,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,5,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,6,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,7,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,8,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,9,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,10,red light,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,11,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,12,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,13,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,14,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,15,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,16,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,17,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,18,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q004,B,Things that are red,19,banana,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q005,C,Countries,0,canada,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q005,C,Countries,1,canada,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
Q005,C,Countries,2,canada,qwen2.5:7b,player2,0.4,40,selfplay_qwen_v1
