question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,albatross,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,1,alligator,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,2,aardvark,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,3,aardvark,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,4,aardvark,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,5,alpaca,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,6,alpaca,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,7,albatross,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,8,alligator,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,9,antelope,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,10,alligator,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,11,antelope,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,12,alpaca,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,13,aardvark,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,14,aligator,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,15,antelope,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,16,aligator,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,17,alpaca,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,18,alpaca,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q001,A,Animals,19,antelope,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,0,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,1,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,2,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,3,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,4,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,5,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,6,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,7,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,8,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,9,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,10,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,11,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,12,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,13,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,14,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,15,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,16,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,17,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,18,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q002,A,Jobs,19,accountant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,0,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,1,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,2,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,3,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,4,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,5,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,6,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,7,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,8,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,9,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,10,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,11,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,12,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,13,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,14,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,15,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,16,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,17,blueberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,18,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q003,B,Fruits,19,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,0,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,1,basketball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,2,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,3,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,4,stop sign,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,5,basket-ball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,6,basket-ball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,7,bottle,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,8,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,9,banana,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,10,basketball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,11,blossom,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,12,strawberry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,13,bush,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,14,berry,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,15,bright pink blossoms,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,16,basketball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,17,basket-ball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,18,basketball,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q004,B,Things that are red,19,red apple,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,0,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,1,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,2,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,3,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,4,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,5,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,6,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,7,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,8,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,9,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,10,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,11,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,12,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,13,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,14,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,15,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,16,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,17,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,18,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q005,C,Countries,19,canada,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,0,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,1,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,2,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,3,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,4,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,5,checkers,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,6,checkers,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,7,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,8,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,9,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,10,checkers,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,11,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,12,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,13,checkers,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,14,checkers,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,15,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,16,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,17,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,18,checkers,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q006,C,Board games,19,chess,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,0,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,1,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,2,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,3,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,4,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,5,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,6,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,7,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,8,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,9,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,10,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,11,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,12,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,13,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,14,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,15,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,16,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,17,drum,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,18,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,19,drum set,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,0,dental floss,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,1,dish soap,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,2,toothbrush,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,3,toothbrush,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,4,deodorant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,5,deodorant,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,6,toothbrush,qwen2.5:7b,player1,5.0,40,selfplay_qwen_v1
